"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"3d8ed18c-347f-473a-89d4-382c8f1ce95a","1899-00a.txt","Wahlvermandte Seelen. In Nr. 1, S. 30 des laufenden Jahrgangs der „Neuen Zeit"" brachten wir als humoristischen Beitrag die Ankündigung, daß nun endlich, nachdem mehr als fünfzig Jahre seit dem Erscheinen des „Kommunistischen Manifests"" verflossen sind, ein spürfinniges Menschenkind, Herr Dr. Ferdinand Gold¬ stein, in Gibbons „Geschichte des Niedergangs und Falles des römischen Kaiser¬ reichs"" die geheime Quelle entdeckt hat, aus der Marx und Engels ihre im Mantfest¬ niedergelegten Gedanken über den Verlauf der wirthschaftlichen Entwicklung der kapi¬ talistischen Produktionsweise bezogen haben","char-offset:673218","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"a3d2b5db-ddc4-426c-b26d-b92cebabbf52","1899-00a.txt","Man lese Gibbons monumentales Werk über den „Niedergang und Fall des römischen Reiches"", und man wird finden, woher jene historischen Reminiszenzen stammen, die im „Kommunistischen Manifest“ als Prophezeiung in die Zukunft, projizirt werden.","char-offset:675051","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"90770100-eead-4090-885e-684104e7464d","1899-00a.txt","Daher sagte schon Marx¬ in setnem Artikel über Proudhon: „Der Kleinbürger ist wie der Geschichtschreiber; Raumer zusammengesetzt aus Einersetts und Andererseits. So in seinen ökonø¬ F. O. Hertz, „Die agrarischen Fragen im Verhältniß zum Sozialismus.""","char-offset:1066184","","","","","","","","","Non_Kapital","Article about Proudhon","",""
"9e067d73-ff82-43af-83e0-e1fe35e6e73a","1899-00a.txt","Die Kritik, die von den hervorragenden bürgerlichen Oekonomen (Lexis, Böhm-Bawerk &c.) nach dem Er¬ scheinen des dritten Bandes „Kapital"" an der Marxschen Theorie geübt wurde, ist in der sozialistischen Literatur fast unbeachtet geblieben.","char-offset:1289797","","","","","","","","","Kapital Bd. III|Title Reference","","",""
"d2abff8f-c708-417e-8526-37e7bb990fef","1899-00a.txt","daß die Arbeits-Werththeorie mit den im dritten Bande „Kapital"" von Marx gegebenen Erweiterungen einen anderen Sinn, für die Marxsche Analyse der kapitalistischen Wirthschaft erhält, als nach dem, ersten Bande gefolgert wurde.","char-offset:1290557","","","","","","","","","Kapital Bd. III","","",""
"92302b85-f9c2-41c3-ae90-794544ca3c60","1899-00a.txt","Schmidt läßt darüber nicht den geringsten Zweifel. Ausdrücklich erklärt er zur Vervollständigung der im „Kapital“ niedergelegten, Theorie eine schärfere Durcharbeitung des Werthgesetzes für geboten, da dasselbe, nach den Entwicklungen des dritten Bandes über Preis und Profitrate, in seiner, von Marx im ersten Bande entwickelten Form nur als Hypothese gelten könne.","char-offset:1290784","","","","","","","","","Kapital|Kapital Bd. III|Title Reference","","",""
"b905f258-40b3-4c4b-8f86-c82c3fac7d0c","1899-00a.txt","„Die verschiedenen Proportionen“, sagt Marx hierüber, „worin verschiedene Arbeitsarten auf einfache Arbeit als ihre Maßeinheit reduzirt sind, werden durch einen gesellschaftlichen Prozeß hinter dem Rücken der Produzenten festgesetzt und scheinen ihnen daher durch das Herkommen gegeben“ („Kapital“, I. 2. Auflage, S. 19).","char-offset:1293256","","","","","","","","","Kapital","MEGA (II/5, S.25) , p.19|Actually MEGA (II/10, S.46) ","",""
"e7d6a412-0dea-4a40-b4f7-a7927a5b760f","1899-00a.txt","Der dritte Band des „Kapital“ hat manche, Sätze bestätigt, die in der im „To-Day“ ausgefochtenen Polemik zwischen Anhängern der Jevonsschen und solchen der Marxschen Werththeorie von den Ersteren ihren Widersachern, entgegengehalten wurden.","char-offset:1295762","","","","","","","","","Kapital Bd. III|Title Reference","","",""
"4c78cfde-95c6-4875-b11a-5c6e9ee3da04","1899-00a.txt","In der That sagt Marx selbst an einer wichtigen Stelle (Kapitel 5 des ersten Bandes): „Ist der Werth dieser Kraft (der Arbeitskraft) höher, so äußert sie sich aber auch in höherer Arbeit und vergegenständlicht sich daher () in den¬ selben Zeiträumen in verhältnißmäßig höheren Werthen“ („Arbeitsprozeß und Verwerthungsprozeß“ Band 1, 2. Auflage, S. 186).","char-offset:1296910","","","","","","","","","Kapital","MEGA (II/5, Seite 147), p.186|Actually MEGA 10, Seite 176, Line 16-18","",""
"fb93c1a9-ca2c-4eec-929b-b760ee2d658b","1899-00a.txt","Er beruft sich darauf, daß Marx selbst den Werth auf Mengen „abstrakt menschlicher Arbeit“ zurück¬ führt.","char-offset:1300004","","","","","","","","","Kapital","Possible reference to: MEGA (II/5, Seite 46).","",""
"28b5ea90-efd2-472c-9c54-f309b1944c6d","1899-00a.txt","Hinsichtlich dieses Punktes hat dagegen Marx im „Kapital"", zweite und folgende Auflage, auf Grund der Angaben eines Lancashirer, Fabrikanten aus dem Jahre 1871 ein Beispiel vorgeführt.","char-offset:1307768","","","","","","","","","Kapital Bd. II|Kapital Bd. III|Title Reference","","",""
"b6d27fdd-d66b-41a3-9ecc-8b54ee83092d","1899-00a.txt","Marx giebt den Preis der Roh¬ baumwolle anf 7¾ Pence, den des Garns Nr. 32 auf 12¼ Pence pro Pfund¬ an. Macht einen Preisunterschied von 4½ Pence pro Pfund, was Engels im dritten Bande des „Kapital"" (S. 50) als ein dem Unternehmer selbst für die damalige Zeit ausnahmsweise günstiges","char-offset:1308985","","","","","","","","","Kapital Bd. III","","",""
"06165224-9d83-4214-8891-e5326171208a","1899-00a.txt","Trotz der größen Anzahl von Schriften, die er anführt, hat er keine Ahnung von dem, was Marx im ersten Bande des „Kapitals"" Grundlegendes zu diesen Fragen beigetragen hat.","char-offset:1386471","","","","","","","","","Kapital|Title Reference","","",""
"6f466b87-8944-4f95-8700-d4cb3c2e7ffa","1899-00a.txt","Weiter, wenn Marx sage, die Werth¬ größe der Waaren verhalte sich umgekehrt wie die Produktivkraft der in ihnen verwirklichten Arbeit, und unter den Begriff der Produktivkraft neben der Voll¬ kommenheit des Werkzeugs auch die Intensität der Arbeit einbegreife, so sage er damit, daß gegebenenfalls — wir schalten hier ein, bei gleicher Produktivkraft, der Werkzeuge —","char-offset:1447728","","","","","","","","","Allusion","Werttheorie","",""
"c52b0309-4476-4a3f-b147-9bc88db46a5b","1899-00a.txt","Marx sagt in dem dritten Bande seines „Kapital“, es set eines der großen Resultate der kapitalistischen Produktionsweise, „daß sie das Grundeigenthum einersetts von Herrschafts- und Knechtschaftsverhältnissen völlig loslöst, anderer¬ seits den Grund und Boden als Arbeitsbedingung gänzlich vom Grundeigenthum¬ und Grundelgenthümer trennt, für den er nichts welter vorstellt, als eine bestimmte Geldsteuer, die er vermittelst seines Monopols vom industriellen Kapitalisten, dem Pächter, erhebt; so sehr den Zusammenhang loslöst, daß der Grundeigenthümer sein ganzes Leben in Konstantinopel zubringen kann, während sein Grundeigen¬ thum in Schottland liegt"" (III 2, S. 156, 157). ","char-offset:1558636","","","","","","","","","Kapital Bd. III","MEGA (II/15 Seite 606), pp.156-157|Potential citation of MEGA (II/4.2 Seite 670), Ökonomisches Manusckript, 1863-65","",""
"f31211db-dbcd-4195-b6e2-6d89b1044a54","1899-00a.txt","Marx führt diesen Gedanken noch öfter aus, so gegen den Schluß des dritten Bandes, wo er bemerkt: „Der Umstand ... daß der Grundeigenthümer, vom Lenker und Beherrscher des Produktionsprozesses und des ganzen gesellschaft¬ lichen Lebensprozesses herabgedrückt wird zum bloßen Verpächter von Boden, Wucherer in Boden und bloßen Einkassirer von Rente, ist ein spezifisches histo¬ risches Ergebniß der kapitalistischen Produktionsweise (S. 420).","char-offset:1559367","","","","","","","","","Kapital Bd. III","MEGA (II/15, Seite 855), p.420","",""
"c6dff546-9f61-4e9f-8272-b036fe64e07f","1899-00a.txt","Wenn man die Gründe dieser Niederlage feststellen will, so ist in allererster Linie an die Unterschätzung der industriellen Reservearmee der Buchdrucker zu ertnnern. Von den übrigen Ursachen der Niederlage wollen wir um deswillet absehen, weil sie bei der Wahl eines anderen Zeitpunkts vielleicht, nicht gegolten hätten, während mit der industriellen Reservearmee die Buchdrucker, bei jedem Strike zu rechnen haben.","char-offset:2267551","","","","","","","","","Kapital|Concept Reference","Reservearmee","",""
"4911de6a-7b4d-4e63-84f2-f9967f542c88","1899-00a.txt","„Die erste Phase im proletarischen Klassenkampf gegen die Bourgeoisie“, sagt Marx, „ist durch die sektirerische Bewegung bezeichnet: sie hat ihre Existenzberechti¬ gung zu einer Zeit, wo das Proletariat noch nicht entwikkelt genug ist, um als Klasse zu handeln.“ Man kann sagen, daß die gegenwärtige französische sozia¬ listische Bewegung während der ersten Periode ihrer Entwicklung nur diese primi¬ tive Organisationsform kannte.","char-offset:2462587","","","","","","","","","Non_Kapital","Unsure of quote origin - perhaps Manifesto?","",""
"2f4e20c3-44ce-44c4-9428-6b73b0160435","1899-00a.txt","Trotz seiner Fehler und Mängel wird er sicher auf der Höhe seiner Aufgabe sein, wenn die Umstände kommen, die ihm gestatten, eines Tages die Prophezeiung von Karl Marx zu verwirklichen: „Der Ruf des¬ gallischen Hahns wird das Signal zum Ausbruch der sozialen Revolution.“","char-offset:2478332","","","","","","","","","Non_Kapital","Unsure of citation","",""
"ca9f993e-bac1-4dc9-af04-b4ed155c9276","1899-00a.txt","Marx fagte bekanntlich von Proudhon: „Proudhon neigte von Natur zur Dialektik. Da er nie die wirklich wissen¬ schaftliche Dialektik begriff, brachte er es nur zur Sophistik. In der That hing das¬ mit seinem kleinbürgerlichen Standpunkt zusammen. Der Kleinbürger ist wie der Geschichtschreiber Raumer zusammengesetzt aus Einerseits und Andererseits. So in seinen ökonomischen Interessen und daher in seiner Politik, seinen religtösen, wissen¬ schaftlichen und künstlerischen Anschauungen. So in seiner Moral, so in everything, Er ist der lebendige Widerspruch.""","char-offset:2516702","","","","","","","","","Non_Kapital","""Uber Prouhdon"" (1865) - unsure of page number ","",""
"1f75edd4-d078-4334-9baa-344c5e7e33d5","1899-00a.txt","Er verabscheut einer¬ seits die Diktatur des Proletariats, weil unvereinbar mit seiner verfeinerten Ethik, und stellt sich anderersetts in der jetzigen Krifis Englands auf die Seite der Blut- und Eisenpolitik Chamberlains.","char-offset:2517693","","","","","","","","","Manifest der Kommunistischen Partei|Concept Reference","Diktatur des Proletariats","",""
"86d85cb5-1734-4dd4-a130-f4d458bfe658","1899-00a.txt","Der Satz¬ von Marx über den Vergleich zwischen England und Deutschland in Bezug auf Arbeiterzustände gilt auch hier: „Sollte der deutsche Leser pharifäisch die Achsel¬ zucken ... oder sich optimistisch dabei beruhigen, daß in Deutschland die Sachen¬ noch lange nicht so schlimm stehen, so muß ich ihm zurufen: De te kabula, UIAITALUF es ist deine eigene Geschichte, die hier erzählt wird.","char-offset:2718445","","","","","","","","","Kapital","MEGA (II/5, Seite 12)","",""
"b8f6087d-7a43-412a-b1a1-15965e04dd67","1899-00a.txt","Diesen Standpunkt haben auch Marx und Engels mit größter Energie vertreten. England aber war die Macht, die am ehesten berufen schien, demn Zarenthum entgegenzutreten. Indeß gerade zur englischen Demokratie kamen sie durch diese ihre äußere Politik in scharfen Gegensatz. Vom bornirt englischen Standpunkt aus wurde durch Rußland die Freiheit nicht bedroht; England hatte in dieser Beziehung von Rußland nichts zu fürchten. Der Gegensatz zwischen Rußland und England entfprang nicht aus dem Gegensatz zwischen Demokratie, und Despotismus, sondern aus ihrer beiderseitigen Eroberungs- und Ausbeutungs¬ politik in Asien — derselben Politik, die der Cobdenismus bekämpfte. Es waren also gerade die Vertreter des Geistes der Gewaltsamkeit, die Hoch¬ tories, die Reaktionäre, welche jene antirussische Politik am entschiedensten vertraten, die auch Marx und Engels forderten. Die Radtkalen, die Manchestermänner dagegen, die im Grunde nur für England Demokraten waren, die sich für Frieden und Frei¬ heit in Europa nur im Interesse des englischen Profits erwärmten, sie vertraten, die Politik eines friedlichen Einvernehmens mit Rußland. Ein gut Theil der Feindschaft, welche Marx und Engels gegen die eng¬ lischen Friedensapostel von Cobden bis Gladstone empfanden, rührt von diesem Gegensatz her.","char-offset:2817802","","","","","","","","","Non_Kapital","","",""
"c1cbe266-5f5a-42ed-8f2f-e7787b0613cb","1899-00a.txt","Ungefähr zu jener Zeit studirte der russische Philosoph das berühmte „Kapital"", welches bekanntlich die offizielle Wissenschaft aller Länder todtzuschweigen suchte. Lawroff anerkannte die Richtigkeit der soziologischen Theorien von Marx, einige¬ Einschränkungen oder, wie er selbst sagte, „Interpretationen“ derselben voraus¬ gesetzt","char-offset:3076258","","","","","","","","","Kapital|Title Reference","","",""
"06ec890f-18ef-4ed9-a808-ebb30a3d30b2","1899-00a.txt","Nach Marx' Tode¬ schenkte Engels Lawroff die russischen Bücher, hauptsächlich offizielle Statistiken, aus der Bibliothek des Verfassers vom „Kapital“, welche mit bald heiter¬ spöttischen, bald entrüsteten Anmerkungen ihres ersten Besitzers versehen sind. cistenz.","char-offset:3077177","","","","","","","","","Kapital|Title Reference","","",""
"0c76a80a-0cee-4e6b-8181-caccb0edcab5","1899-00a.txt","Die Periode des Kampfes der Klasseninteressen, welche jenem Zeitabschnitt, entspricht, den Marx als die „Vorgeschichte"" der Menschheit bezeichnete, und für welchen die materialistische Geschichtsauffassung gilt, nach der die wirthschaft¬ lichen Verhältnisse die hauptsächlich treibenden Kräfte der Geschichte sind. Endlich die Periode, der die Menschheit schon jetzt zustrebt, und wo das gesell¬ schaftliche Leben von den vernünftigen Ueberzeugungen der Individuen¬ beherrscht wird, die sich harmonisch in der Welt der kommunistischen Arbeit und der allgemeinen Sölidarität entwickeln","char-offset:3086922","","","","","","","","","Non_Kapital","","",""
